Survived,Pclass,Sex,Age,SibSp,Parch,Fare,HasCabin,FamilySize,IsAlone,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare
1,2,1,-0.10500360753369486,1,0,-0.16518916106092355,0,0.059159876663617626,0,False,False,False,False,True,False
1,3,1,-1.085326163944981,0,0,-0.5029485386158568,0,-0.5609748304808925,1,False,False,True,False,False,False
0,3,0,-0.708279026863717,0,0,-0.45017955043725955,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,-0.7836884542799698,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,0.04581524729881069,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,True,False,True,False,False
1,2,1,-0.33123188978245316,0,1,-0.12491978668775715,0,0.059159876663617626,0,False,True,False,False,True,False
0,3,0,0.272043529547569,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,1,-0.5574601720312115,0,0,-0.4366711888037809,0,-0.5609748304808925,1,False,True,True,False,False,False
0,2,0,-0.10500360753369486,0,0,-0.43700743807979686,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,-0.33123188978245316,0,0,-0.5064721088735089,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,1,0.7245000940450856,0,5,-0.06199888922968463,0,2.5396987052416584,0,True,False,False,False,True,False
0,2,0,-0.18041303494994762,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,False,False,False,True
1,1,1,-0.7836884542799698,0,0,-0.04438103794142432,1,-0.5609748304808925,1,False,True,True,False,False,False
0,3,1,-0.6328695994474642,1,2,-0.17626323901354432,0,1.299429290952638,0,False,True,True,False,False,False
1,1,0,-0.25582246236620043,0,0,-0.04438103794142432,1,-0.5609748304808925,1,False,False,False,True,False,False
0,3,0,0.19663410213131624,0,0,-0.49237782784290063,0,-0.5609748304808925,1,True,False,False,True,False,False
